ID,X,Name,Link,Country,Kiva Status,"Kiva Risk Rating
(5 best)","Secular Rating 
(1-4)",Religious Affiliation,Comments on secular rating,"Social Rating
(1-4)",Comments on social rating,MFI Link,By,Date,Review comments,P,J,MFI Name,Timestamp,MFI Name Check
82,ok,Koperasi Mitra Usaha Kecil (MUK),Lend,Indonesia,active,2.5,3,At least some Christian influence,"Sister organization: http://dinaribali.org/  ""an effort from human’s responsible as God’s creations.""  Otherwise no mention of religion on MUK's site or either Dinari Ventura or Dinari Foundation sites.  Impression is that it is culturally religious but it doesn't influence it's operations.",1,"Social: they offer saving accounts. That's it, it seems.",http://www.mitrausahakecil.org/57.html,Jim,4/21/2011,,,,Koperasi Mitra Usaha Kecil (MUK),,0
304,ok,Kopernik,Lend,Indonesia,active,,4,Secular,No mention of religion. ,2,"A nonprofit franchiser for technological solutions to remote areas of Indonesia.  Items include solar lights and phone chargers, birthing kits, cookstoves, water filters, farming equipment, etc.  Also train ""tech-agents"" to do door-to-door type of selling.  A strong 2 for being nonprofit and targeting green tech to improve the lives of rural people. No interest charged.",http://kopernik.info/,Jim,6/16/2013,"P: Agreed. Pretty cool, indeed. A big 2 or a small 3 for social",,,Kopernik,,0
175,ok,Koret Israel Economic Development Funds (KIEDF),Lend,Israel,active,1.5,2,Jewish,"loans to all religions in Israel (mentioned are jewish and muslim (Arab/bedouin) groups) - started by Koret San Francisco, which in turn was founded by a Jewish businessman. The Koret foundation still celebrates ""Jewish values"" - http://www.koretfoundation.org/grantprograms/jewishpeoplehood/index.html  . Also many other Jewish funders. Jim - I agree its Jewish, board is all Jewish also.  I would go with 2.  ",2,Social = 2.  Have Arab and Bedouin programs.  Target women.  Loan-related training but no initiatives beyond that.,http://www.kiedf.org/home/index.html,Petra,4/21/2011,P-social-agree,,,Koret Israel Economic Development Funds (KIEDF),,0
240,ok,KosInvest,Lend,Kosovo,active,1.5,2,Christian,"Is a part of World Vision which is christian. Works with several ethnicities.
Jim - per FAQ, their policies prohibit proselytizing and discrimination.  A good 2.",2,"World Vision organizes ""Kids for Peace club"", activities where children of several ethnicities get to know each other; sounds valuable in a country that was torn by war not so long ago. Also other activities focused on children and their awareness of their rights, mostly good, one mention of ""spiritual growth"" though (here: http://beta.wvi.org/content/peer-educators-around-albania-kosovo-transmit-messages-change).
Jim - I would say 2+, maybe 3, for having a structured kids program.  The difference between 2 and 3 would be how many of World Vision's initiatives they implement, and they don't say anything about them.  So yes, 2 unless we find more evidence of other structured programs. ",http://beta.wvi.org/content/decade-microfinance-and-improved-child-well-being-kosovo,Petra,8/23/2012,,,,KosInvest,,0
406,ok,KPP-UMKM Syariah,Lend,Indonesia,active,2.5,4,Secular,"Website doesn't have much info, but no indication of religious agenda",2,"KPP provides loans for clean water and sanitation construction (built by construction partners).  Apparently they are a partner of Water.org, though Water.org doesn't say they work in Indonesia.  Some info here:  http://iuwash.or.id/US/news/kpp-umkm-mengembangkan-skema-kredit-mikro-untuk-sanitasi/",http://www.kpp-umkm.org/index.php/en/,JIm,9/29/2014,,,,KPP-UMKM Syariah,,0
9,ok,KREDIT Ltd.,Lend,Cambodia,active,4.5,2,Christian,"One of their core values is ""Christian faith"".",3,"Offer financial education themselves and NGO partners train the clients on primary health care, agricultural training, and awareness of HIV/AIDS. Helps w housing",http://www.kredit.com.kh/index.php?option=com_content&view=article&id=4&Itemid=19&lang=en,Jim,4/20/2011,,,,KREDIT Ltd.,,0
294,ok,Kubo.financiero,Lend,Mexico,active,,4,Secular,"Website is difficult to navigate/translate for non-Spanish speakers, but the bottom right hand link ""Preguntas y Respuestas"" takes you to another site that is more easily translated.",1,Purely a financial institution. P: high interest rate; but relatively low compared to other Mexican MFIs,https://www.kubofinanciero.com/Kubo/jsf/inicio.xhtml  or http://gr3p.me/libro/ ,Jim,5/23/2013,P: Agreed,,,Kubo.financiero,,0
96,ok,León 2000 IMF,Lend,Nicaragua,active,2.5,4,Secular,"P: Website now online. Not complete yet, but no religious texts. Supporters and funds from non-religious organisations such as the Spanish government (development aid).",3,Social: they offer extra training and help educating the youth (as per Kiva's website).,http://translate.google.com/translate?hl=en&sl=es&u=http://www.fundacionleon2000.org/&ei=WJawTe6DEcGftwfH-9T0Cw&sa=X&oi=translate&ct=result&resnum=3&ved=0CD0Q7gEwAg&prev=/search%3Fq%3DFundaci%25C3%25B3n%2BLeon%2B2000%26hl%3Den%26tbo%3D1%26biw%3D1145%26bih%3D858%26prmd%3Divns,Jim,4/21/2011,Jim:  I suggest going with 4 on secular but leave it colored pink so we know to check it later.,,,León 2000 IMF,,0
173,ok,LiftFund,Lend,United States,active,3,4,Secular,secular,2,"Loan to any small business and no social programs. P, dec'12: does offer business training. A 2?   Jim - yes, agree.",http://www.acciontexas.org/accion-loans-small-business,Petra,4/21/2011,P-social-agree,,,LiftFund,,0
385,#N/A,Living Goods,Lend,#N/A,active,#N/A,4,Secular,No mention of religion. Among its partner is BRAC (rated 4 on this list),2,"Non-profit organization founded by an US-American (Chuck Slaughter).   ‘Avon-like’ ""(model of franchised door-to-door agents"") micro-entrepreneurs who teach families how to improve their health and wealth while selling a broad assortment of affordable, life-changing  health products (treatments for malaria and diarrhea, fortified foods, safe birthing kits, clean cook stoves and solar lights). Every agent receives 2-3 weeks of initial health and business training. Agents are trained on all key health topics, including diagnosing, treating and recognizing danger signs for referral. Plus one day of training every month to review key health or business topics. Living Goods loans posted on Kiva will be used by groups of borrowers to purchase consumer goods like clean cookstoves, water filters and solar products for distribution. Quite high interest rates (60%!)  A 3?? products/services are definitively very social (good for enviroment and health), door-to-door agent can make a living (if the business model works out), are trained (I like particularly health trainings), not-for-profit entrerprise. Or only a 2 (other nonprofit franchiser, e.g. Kopernik are rated 2 on this list) ",http://livinggoods.org/,Alessandra,9/5/2014,,,J,Living Goods,,0
181,ok,LLC Micro Finance Organization Credo,Lend,Georgia,active,4,3,At least some Christian influence,was supported by world vision from 2005-2007 - in 2009 world vision is still member of the supervisory board - on website no religious statements,1,"Social = 1.  No mention of any social values/issues/initiatives, only loan products.",http://www.credo.ge/,Petra,4/20/2011,P - Social - agree,,,LLC Micro Finance Organization Credo,,0
363,ok,M7 Microfinance Institution Limited,Lend,Vietnam,active,2,4,Secular,No mention of religion,2,"Microfinance institution focused on serving poor women and ethnic minorities in the northern part of Vietnam. On their webpage no other services mentioned beside different types of loans and savings (some compulsory). According to Kiva they offer also gender education and business consulting services to clients in their homes and at group meetings and they also build homes for low-income clients. The only gender equality seminar I found on the webpage was given to employees - they taught that housework and chores are a joint responsibility of all family members, not only a woman's job ;) 2 for saving, gender equality and focus on minority?  Jim - agree.",www.m7mfi.vn/en.html,Alessandra,9/5/2014,,,J,M7 Microfinance Institution Limited,,0
211,ok,Maharishi Education for Invincibility Trust,Lend,South Africa,active,,1,Indian / Neo-Hinduism perhaps,"The Maharishi was a yogi promoting transcendental meditation (TM). TM is also taught as an essential part of this education program. (And probably a student can't skip these TM sessions easily - but I have no evidence of that, only that regular sessions are given as part of the education). A 1, maybe a 2 because they'll probably let students of different backgrounds in, but hope to indoctrinate them. As a doctor, I particularly dislike the alternative medicine techniques that are also part of TM.",1,"The school reaches out to students who are unable to pay for / qualify for formal tertiary education, but the education seems to include mostly mathematics and computer skills and perhaps some work experience: students can work in a call center to help earn a living and gain experience. The education program also contains meditation training and lessons about the environment/climate change. Via Kiva one can help a student get a student loan. My (Petra's) personal opinion is this is more indoctrination than education, preying on the weak too, so I would give this a social rating of 1. Jim?  
Jim - Agree.  Statements like ""unless the student is able to think clearly this knowledge is virtually irrelevant"" makes it clear the academics is not the focus.",About the Maharashi: http://en.wikipedia.org/wiki/Maharishi_Mahesh_Yogi . About the school: http://maharishiinstitute.org/  Criticism on TM in schools here: http://www.teachersmonthly.com/index.php/2010/10/transcendental-meditation-relaxation-or-smokescreen/,Petra,8/22/2012,,,,Maharishi Education for Invincibility Trust,,0
